Country,Country Code,Series,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013]
Russian Federation,RUS,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.64453125,..
Russian Federation,RUS,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.938850402832,..
Rwanda,RWA,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.02236998081207,..,..,..,..,..,..,..,..,..
Rwanda,RWA,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.14967000484467,..,..,..,..,..,..,..,..,..
Rwanda,RWA,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.907490015029907,..,..,..,..,..,..,..,..,..
Samoa,WSM,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.32505989074707,2.06360006332397,1.6897599697113,..,..,..,..,..,..,..,..,..,..,..,..,..
Samoa,WSM,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.6256799697876,2.46678996086121,1.83660995960236,..,..,..,..,..,..,..,..,..,..,..,..,..
Samoa,WSM,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.13539981842041,1.60000002384186,1.5217399597168,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.47879028320313,12.0005798339844,12.3648099899292,12.9015102386475,14.3296403884888,14.2663402557373,15.055100440979,15.0442895889282,16.4909801483154,16.7552299499512,17.3600292205811,18.5712203979492,16.9804000854492,16.9005699157715,18.0870399475098,..
Saudi Arabia,SAU,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.36719989776611,11.4249401092529,10.5040702819824,11.0228204727173,11.1020202636719,10.5532999038696,11.3387498855591,10.4476404190063,10.7041501998901,10.2711896896362,10.3009796142578,11.298469543457,11.9348201751709,10.4480895996094,11.8202800750732,..
Saudi Arabia,SAU,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.6894102096558,12.6060400009155,14.2401895523071,14.8585796356201,17.8047199249268,18.2764301300049,18.9591503143311,19.6770496368408,22.481840133667,23.6728096008301,24.9871006011963,26.4520702362061,22.4549293518066,24.0318698883057,25.2069091796875,..
Senegal,SEN,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Senegal,SEN,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Senegal,SEN,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Serbia,SRB,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.9834995269775,22.9472007751465,26.2878303527832,19.4312591552734,12.1501398086548,11.1507196426392,..
Serbia,SRB,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.1116304397583,17.2534198760986,19.7655506134033,14.4184503555298,9.78382015228271,9.4807300567627,..
Serbia,SRB,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.9990196228027,28.8748397827148,33.074520111084,24.713020324707,14.6601896286011,12.8914804458618,..
Seychelles,SYC,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.47749996185303,..
Seychelles,SYC,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.636940002441406,..
Seychelles,SYC,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.41476988792419,..
Sierra Leone,SLE,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.71315002441406,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.56727004051208,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.85681998729706,..,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.8940601348877,21.0215797424316,24.2590007781982,22.6525802612305,25.0647296905518,27.7603797912598,29.7069301605225,34.1403388977051,38.5165786743164,57.024341583252,61.864860534668,48.9728088378906,45.7412986755371,43.8960914611816,..
Slovak Republic,SVK,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.1751003265381,19.599889755249,22.7972507476807,20.1637706756592,22.6079406738281,23.9997501373291,25.2691307067871,26.3546504974365,27.2515602111816,38.3783988952637,42.9625816345215,33.907341003418,32.0950889587402,31.1460990905762,..
Slovak Republic,SVK,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.6771697998047,22.4983005523682,25.7787799835205,25.2414093017578,27.6214599609375,31.6771392822266,34.334041595459,42.2631187438965,50.2660102844238,76.4574508666992,81.5407409667969,64.6249618530273,59.9115982055664,57.1513214111328,..
Slovenia,SVN,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.6723709106445,16.2586402893066,16.1758499145508,18.9131698608398,18.3734493255615,21.0232105255127,22.4659194946289,24.1946697235107,23.4717693328857,24.8727397918701,29.5067596435547,37.962890625,42.3917999267578,52.3828086853027,..
Slovenia,SVN,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.9305000305176,11.6064500808716,11.287989616394,13.2221097946167,12.5220203399658,14.9269399642944,15.0732698440552,15.7190599441528,15.4483203887939,15.9380798339844,18.0404090881348,23.7855701446533,27.9465293884277,35.9526214599609,..
Slovenia,SVN,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.7366695404053,21.251989364624,21.4353408813477,25.0233898162842,24.6156902313232,27.3485698699951,30.1493396759033,33.1528282165527,32.0954513549805,34.6419105529785,42.1920204162598,53.6841201782227,58.2041702270508,70.1034622192383,..
Solomon Islands,SLB,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Spain,ESP,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.507740020752,32.7285690307617,34.0560302734375,35.0168991088867,35.7002983093262,35.6925582885742,35.600269317627,35.4829902648926,35.0603713989258,36.7601890563965,39.2431716918945,41.0693893432617,46.4244804382324,44.7523918151855,..
Spain,ESP,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.2302303314209,26.3067493438721,27.2873401641846,27.830680847168,28.4451198577881,27.9324207305908,27.6122093200684,27.4080791473389,26.8732204437256,28.2371406555176,30.2993297576904,32.0368995666504,36.651008605957,36.8063888549805,..
Spain,ESP,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.1181411743164,39.4534111022949,41.1608505249023,42.5648002624512,43.3072814941406,43.8071899414063,43.9458503723145,43.9481315612793,43.6541290283203,45.7013092041016,48.6098594665527,50.5217704772949,56.696590423584,53.1402397155762,..
Sri Lanka,LKA,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.41740989685059,..,..,..,..,..,..,..,..,..,..,..,6.30637979507446,6.86164999008179,4.29639005661011,..
Sri Lanka,LKA,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.43031001091003,..,..,..,..,..,..,..,..,..,..,..,4.91213989257813,4.90074014663696,3.55850005149841,..
Sri Lanka,LKA,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.40440011024475,..,..,..,..,..,..,..,..,..,..,..,7.68775987625122,8.80309009552002,5.0258002281189,..
St. Kitts and Nevis,KNA,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.27575993537903,..,..,..,..,..,..,..,..
St. Lucia,LCA,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.75758004188538,..,..,..,..,..,..,..,..
St. Lucia,LCA,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.74239015579224,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (all income levels),SSF,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (all income levels),SSF,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (all income levels),SSF,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (developing only),SSA,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (developing only),SSA,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (developing only),SSA,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
